user_id,register_time,research_fields,active_period,reading_preferences,interaction_tendency,follower_count,following_count,activity_level,user_type
user_0707,2023-01-09 00:00:00,"[""NMR"", ""蛋白质折叠""]",evening,"[""最新论文""]","{""like"": 0.8438639321675825, ""collect"": 0.03374851002655664, ""comment"": 0.19973421709917083, ""share"": 0.002152528834190764, ""follow"": 0.5685010183385527}",7,1,low,industry
user_0708,2023-04-17 00:00:00,"[""癌症生物学"", ""酶催化""]",afternoon,"[""最新论文"", ""实验技巧""]","{""like"": 0.6260564371354959, ""collect"": 0.043041320042650204, ""comment"": 0.21344893454250224, ""share"": 0.017454423805749766, ""follow"": 0.2700050999156051}",59,1,low,industry
user_0709,2023-08-26 00:00:00,"[""蛋白质工程"", ""深度学习"", ""虚拟筛选""]",evening,"[""技术教程""]","{""like"": 0.3615407163740715, ""collect"": 0.5408898583331686, ""comment"": 0.1313539077988882, ""share"": 0.08767888502138135, ""follow"": 0.14854450318138185}",8,4,low,student
user_0710,2023-02-05 00:00:00,"[""AlphaFold""]",afternoon,"[""最新论文"", ""应用案例""]","{""like"": 0.603746812039342, ""collect"": 0.3721806636073855, ""comment"": 0.07623007042309095, ""share"": 0.33102827542402885, ""follow"": 0.3479766263361001}",5,29,high,student
user_0711,2025-05-22 00:00:00,"[""X射线晶体学""]",afternoon,"[""应用案例""]","{""like"": 0.7980564936590664, ""collect"": 0.6500390373296285, ""comment"": 0.13470309784372145, ""share"": 0.1697354873791685, ""follow"": 0.46254968273776337}",44,30,medium,student
user_0712,2024-04-16 00:00:00,"[""扩散模型""]",evening,"[""算法解读"", ""技术教程""]","{""like"": 0.8448078694418869, ""collect"": 0.4096415567964598, ""comment"": 0.4161161487782816, ""share"": 0.04692685712690389, ""follow"": 0.600939519853416}",40,6,medium,researcher
user_0713,2024-11-29 00:00:00,"[""蛋白质结构预测"", ""药物设计"", ""蛋白质工程""]",evening,"[""最新论文""]","{""like"": 0.526520069344899, ""collect"": 0.4186396754008352, ""comment"": 0.003651797976606159, ""share"": 0.05537244129100473, ""follow"": 0.46921874723585555}",3,17,low,student
user_0714,2023-06-06 00:00:00,"[""结构生物学"", ""癌症生物学""]",evening,"[""算法解读"", ""实验技巧""]","{""like"": 0.6828334851711021, ""collect"": 0.49656946169238697, ""comment"": 0.306718585359611, ""share"": 0.017004420650016585, ""follow"": 0.32115487971874007}",22,5,low,newbie
user_0715,2023-06-21 00:00:00,"[""机器学习"", ""图神经网络"", ""冷冻电镜""]",night,"[""算法解读"", ""技术教程""]","{""like"": 0.6919349451427851, ""collect"": 0.13451316568668045, ""comment"": 0.27485733745254537, ""share"": 0.16907402282045764, ""follow"": 0.33341188085262974}",19,197,low,researcher
user_0716,2023-07-10 00:00:00,"[""X射线晶体学"", ""罕见病研究""]",morning,"[""算法解读""]","{""like"": 0.44591812308453854, ""collect"": 0.39977235738632333, ""comment"": 0.19840827833490982, ""share"": 0.16066180721981188, ""follow"": 0.5268775754439957}",96,10,medium,student
user_0717,2023-07-11 00:00:00,"[""深度学习""]",evening,"[""新闻动态"", ""技术教程""]","{""like"": 0.9679813357700914, ""collect"": 0.30435403810380746, ""comment"": 0.52096838785721, ""share"": 0.03903257151167996, ""follow"": 0.41507197019709025}",11,32,low,newbie
user_0718,2023-06-08 00:00:00,"[""蛋白质折叠""]",evening,"[""实验技巧""]","{""like"": 0.7192652053317503, ""collect"": 0.4042127066315171, ""comment"": 0.2148216791200788, ""share"": 0.5192100906015035, ""follow"": 0.1972862844735791}",37,346,medium,researcher
user_0719,2024-04-17 00:00:00,"[""扩散模型"", ""生物信息学""]",afternoon,"[""算法解读""]","{""like"": 0.5153102383084944, ""collect"": 0.08800049995557571, ""comment"": 0.033226839274213806, ""share"": 0.24156084428902141, ""follow"": 0.8988239549696115}",67,3,medium,student
user_0720,2023-07-15 00:00:00,"[""蛋白质结构预测""]",night,"[""实验技巧"", ""技术教程""]","{""like"": 0.6262858945067088, ""collect"": 0.6070049538982574, ""comment"": 0.33912579541852733, ""share"": 0.3913606151086236, ""follow"": 0.6998882427555939}",83,4,medium,industry
user_0721,2023-05-18 00:00:00,"[""酶催化""]",evening,"[""实验技巧""]","{""like"": 0.2700570820473365, ""collect"": 0.7226399665736181, ""comment"": 0.25714699864828, ""share"": 0.015208874356838676, ""follow"": 0.12953119659144754}",6,2,low,student
user_0722,2023-01-22 00:00:00,"[""抗体设计"", ""神经退行性疾病""]",evening,"[""经典方法"", ""最新论文""]","{""like"": 0.6829810226000083, ""collect"": 0.3745272977051125, ""comment"": 0.123136697086465, ""share"": 0.07769193478843762, ""follow"": 0.5735896741915504}",20,31,medium,newbie
user_0723,2023-03-30 00:00:00,"[""分子动力学"", ""药物设计""]",evening,"[""算法解读""]","{""like"": 0.596942797630062, ""collect"": 0.4656255295114593, ""comment"": 0.5052462370671859, ""share"": 0.07358169205284995, ""follow"": 0.30225291536997767}",31,1,low,researcher
user_0724,2023-07-22 00:00:00,"[""机器学习"", ""膜蛋白""]",night,"[""综述文章""]","{""like"": 0.855785193003989, ""collect"": 0.07576882850473933, ""comment"": 0.16329963591333096, ""share"": 0.026834317252358547, ""follow"": 0.29498036672800837}",14,2,high,researcher
user_0725,2024-05-27 00:00:00,"[""分子动力学"", ""生物信息学"", ""神经退行性疾病""]",evening,"[""算法解读""]","{""like"": 0.5954769178486777, ""collect"": 0.47254424644239773, ""comment"": 0.21606369866696065, ""share"": 0.20903478636232647, ""follow"": 0.4752402284479335}",56,75,medium,industry
user_0726,2023-07-12 00:00:00,"[""代谢工程""]",evening,"[""算法解读""]","{""like"": 0.679700760404139, ""collect"": 0.16356011338409704, ""comment"": 0.31191815444432225, ""share"": 0.08581650668101355, ""follow"": 0.4618449024681309}",13,11,low,researcher
user_0727,2023-01-03 00:00:00,"[""机器学习""]",evening,"[""最新论文"", ""技术教程""]","{""like"": 0.5836459961901944, ""collect"": 0.3550615192677818, ""comment"": 0.6261456591783602, ""share"": 0.2769350443380085, ""follow"": 0.664314248030174}",49,9,medium,student
user_0728,2023-02-12 00:00:00,"[""NMR"", ""质谱分析""]",evening,"[""最新论文""]","{""like"": 0.3658785670058431, ""collect"": 0.6234346743336415, ""comment"": 0.10510936521457102, ""share"": 0.1466160212089854, ""follow"": 0.7990625930434306}",12,15,medium,student
user_0729,2023-07-09 00:00:00,"[""虚拟筛选"", ""蛋白质组学""]",morning,"[""经典方法""]","{""like"": 0.6093997455285688, ""collect"": 0.1781986661149205, ""comment"": 0.22579418771567092, ""share"": 0.013604392657558929, ""follow"": 0.9237229040047649}",9,130,low,industry
user_0730,2023-05-11 00:00:00,"[""蛋白质组学"", ""酶催化"", ""药物设计""]",morning,"[""算法解读"", ""经典方法""]","{""like"": 0.7649354606993436, ""collect"": 0.021468359471656196, ""comment"": 0.2627775068258771, ""share"": 0.3327667399645577, ""follow"": 0.5531453204359039}",39,7,high,researcher
user_0731,2023-08-20 00:00:00,"[""神经退行性疾病"", ""扩散模型""]",evening,"[""综述文章""]","{""like"": 0.5977625960776782, ""collect"": 0.41834808173876337, ""comment"": 0.36985156043301204, ""share"": 0.1749350669478002, ""follow"": 0.5202251491150548}",17,11,medium,student
user_0732,2023-03-11 00:00:00,"[""蛋白质组学"", ""虚拟筛选"", ""代谢工程""]",evening,"[""算法解读""]","{""like"": 0.8575504541002823, ""collect"": 0.15815943399390214, ""comment"": 0.056068864874137404, ""share"": 0.007341889131301888, ""follow"": 0.14512602031961852}",36,3,low,newbie
user_0733,2023-05-05 00:00:00,"[""蛋白质组学""]",morning,"[""技术教程"", ""新闻动态""]","{""like"": 0.6955773688860273, ""collect"": 0.35325299098568935, ""comment"": 0.7048146604565512, ""share"": 0.09548913941289826, ""follow"": 0.4319178808447555}",36,5,medium,industry
user_0734,2023-01-27 00:00:00,"[""蛋白质工程""]",afternoon,"[""算法解读""]","{""like"": 0.865408061493794, ""collect"": 0.11233610270080877, ""comment"": 0.1946002492116484, ""share"": 0.3183604830514603, ""follow"": 0.6069285000227497}",70,8,low,student
user_0735,2023-06-04 00:00:00,"[""质谱分析"", ""AlphaFold""]",afternoon,"[""新闻动态"", ""算法解读""]","{""like"": 0.7093212572816131, ""collect"": 0.6344047134598433, ""comment"": 0.12482162117944125, ""share"": 0.2204324530975592, ""follow"": 0.2831775526657207}",5,3,high,student
user_0736,2023-04-25 00:00:00,"[""质谱分析"", ""分子对接""]",afternoon,"[""算法解读""]","{""like"": 0.7978516489930878, ""collect"": 0.26460934100569516, ""comment"": 0.06930001321225958, ""share"": 0.16343199358520513, ""follow"": 0.8683259143727821}",24,5,medium,industry
user_0737,2023-01-02 00:00:00,"[""AlphaFold"", ""癌症生物学""]",evening,"[""综述文章""]","{""like"": 0.9113095844993223, ""collect"": 0.7227581096646479, ""comment"": 0.44581145083400736, ""share"": 0.10518808727436237, ""follow"": 0.4022996011123615}",23,7,medium,industry
user_0738,2024-08-04 00:00:00,"[""代谢工程"", ""神经退行性疾病""]",evening,"[""实验技巧"", ""最新论文""]","{""like"": 0.7409487925637738, ""collect"": 0.6440482751563694, ""comment"": 0.0705496585963749, ""share"": 0.20273988835709317, ""follow"": 0.8711191681618707}",6,23,medium,student
user_0739,2023-07-16 00:00:00,"[""分子动力学""]",morning,"[""最新论文"", ""经典方法""]","{""like"": 0.494004199930099, ""collect"": 0.21719193795267278, ""comment"": 0.10303747633733437, ""share"": 0.05051767517041672, ""follow"": 0.10249943323069331}",10,10,high,researcher
user_0740,2024-08-08 00:00:00,"[""药物设计"", ""机器学习"", ""虚拟筛选""]",afternoon,"[""经典方法""]","{""like"": 0.6429303166364452, ""collect"": 0.30349105376186775, ""comment"": 0.3717438710722183, ""share"": 0.05528739041988037, ""follow"": 0.6162997197993888}",7,15,medium,student
user_0741,2023-07-12 00:00:00,"[""药物设计"", ""癌症生物学""]",morning,"[""技术教程""]","{""like"": 0.47328336010511407, ""collect"": 0.7982554674835318, ""comment"": 0.1992323184355919, ""share"": 0.04780792529536271, ""follow"": 0.3619175449541294}",0,8,medium,student
user_0742,2023-01-10 00:00:00,"[""蛋白质折叠"", ""深度学习""]",evening,"[""应用案例"", ""新闻动态""]","{""like"": 0.47236597536347746, ""collect"": 0.47338355328408793, ""comment"": 0.20684066954237953, ""share"": 0.19727828925596816, ""follow"": 0.697510292268819}",211,72,medium,researcher
user_0743,2023-01-13 00:00:00,"[""AlphaFold"", ""代谢工程""]",morning,"[""新闻动态"", ""实验技巧""]","{""like"": 0.8164274025343965, ""collect"": 0.2869404067879862, ""comment"": 0.5196613893223018, ""share"": 0.5430602782222813, ""follow"": 0.9246764633342752}",35,54,low,newbie
user_0744,2023-03-31 00:00:00,"[""X射线晶体学"", ""AlphaFold"", ""罕见病研究""]",night,"[""新闻动态""]","{""like"": 0.8100547568369635, ""collect"": 0.19709478000067288, ""comment"": 0.24275706000651154, ""share"": 0.04932741521265535, ""follow"": 0.3830681235617099}",2,14,high,researcher
user_0745,2023-05-03 00:00:00,"[""AlphaFold""]",evening,"[""综述文章""]","{""like"": 0.465765259729583, ""collect"": 0.8128920417366553, ""comment"": 0.499560342583742, ""share"": 0.007695775839673741, ""follow"": 0.10867499445380228}",18,9,low,researcher
user_0746,2024-01-28 00:00:00,"[""虚拟筛选""]",afternoon,"[""应用案例"", ""最新论文""]","{""like"": 0.7947335538140854, ""collect"": 0.4044236899598011, ""comment"": 0.03481034768540017, ""share"": 0.13804715553935817, ""follow"": 0.7996778044507175}",27,19,medium,student
user_0747,2023-01-12 00:00:00,"[""冷冻电镜""]",evening,"[""最新论文"", ""新闻动态""]","{""like"": 0.648435558176737, ""collect"": 0.5869333604308602, ""comment"": 0.15413769465507138, ""share"": 0.1513645925737021, ""follow"": 0.2734286196342015}",35,12,low,student
user_0748,2023-03-22 00:00:00,"[""抗体设计"", ""蛋白质结构预测""]",evening,"[""算法解读""]","{""like"": 0.896021162272903, ""collect"": 0.24147996594951965, ""comment"": 0.4556336610085063, ""share"": 0.39137250196732476, ""follow"": 0.80363948525105}",8,13,medium,student
user_0749,2023-11-30 00:00:00,"[""质谱分析"", ""蛋白质结构预测"", ""AlphaFold""]",night,"[""新闻动态"", ""技术教程""]","{""like"": 0.47285438735748236, ""collect"": 0.32306509515471593, ""comment"": 0.011789356767173412, ""share"": 0.21786970120998359, ""follow"": 0.9087895792397422}",25,2,low,student
user_0750,2023-10-28 00:00:00,"[""深度学习"", ""抗体设计""]",evening,"[""经典方法"", ""应用案例""]","{""like"": 0.540070301270515, ""collect"": 0.5320168262825102, ""comment"": 0.050432515027875144, ""share"": 0.35742193766577, ""follow"": 0.35824543183158225}",80,43,low,student
user_0751,2023-02-02 00:00:00,"[""罕见病研究""]",evening,"[""综述文章""]","{""like"": 0.6862650910504171, ""collect"": 0.5177148585788481, ""comment"": 0.22537940572890658, ""share"": 0.34489418814793904, ""follow"": 0.5894469394606039}",36,22,medium,student
user_0752,2023-05-09 00:00:00,"[""免疫学"", ""蛋白质工程""]",evening,"[""综述文章"", ""应用案例""]","{""like"": 0.2568465332703299, ""collect"": 0.5407731442941864, ""comment"": 0.10115580507031235, ""share"": 0.3412305155085106, ""follow"": 0.504823198965723}",8,2,low,researcher
user_0753,2023-09-30 00:00:00,"[""质谱分析""]",night,"[""经典方法"", ""新闻动态""]","{""like"": 0.7907284802501849, ""collect"": 0.2622692522971819, ""comment"": 0.4872765746923328, ""share"": 0.11522856433890406, ""follow"": 0.568096850800734}",113,15,low,researcher
user_0754,2023-03-02 00:00:00,"[""虚拟筛选""]",night,"[""综述文章""]","{""like"": 0.7226827584551924, ""collect"": 0.3582016620350436, ""comment"": 0.38019912966464275, ""share"": 0.1895867471338825, ""follow"": 0.5995593451389652}",106,4,medium,student
user_0755,2024-09-10 00:00:00,"[""分子动力学""]",afternoon,"[""新闻动态""]","{""like"": 0.1945298501147049, ""collect"": 0.5048666423930737, ""comment"": 0.0797538732708459, ""share"": 0.03997682100253134, ""follow"": 0.9353348885303081}",234,9,low,student
user_0756,2023-02-01 00:00:00,"[""分子对接"", ""蛋白质结构预测""]",afternoon,"[""技术教程"", ""综述文章""]","{""like"": 0.7347882851949387, ""collect"": 0.7367744639105965, ""comment"": 0.6023308455371559, ""share"": 0.012846821292435374, ""follow"": 0.22972739979735465}",86,13,low,newbie
user_0757,2023-01-29 00:00:00,"[""蛋白质结构预测"", ""免疫学"", ""分子动力学""]",evening,"[""应用案例"", ""经典方法""]","{""like"": 0.975236758628228, ""collect"": 0.1660318180464138, ""comment"": 0.2788178085923141, ""share"": 0.13243253428357532, ""follow"": 0.6213306017582231}",15,3,low,researcher
user_0758,2023-10-29 00:00:00,"[""NMR""]",evening,"[""实验技巧""]","{""like"": 0.3456671121234024, ""collect"": 0.1581206187331396, ""comment"": 0.024554753401406018, ""share"": 0.3813694703280808, ""follow"": 0.5826563549192896}",10,11,high,student
user_0759,2023-04-20 00:00:00,"[""蛋白质组学""]",evening,"[""综述文章"", ""经典方法""]","{""like"": 0.5591348188696103, ""collect"": 0.4138492266308329, ""comment"": 0.06617453599280472, ""share"": 0.004531872251990593, ""follow"": 0.5547095078345137}",1,4,medium,student
user_0760,2024-05-05 00:00:00,"[""扩散模型"", ""罕见病研究""]",afternoon,"[""技术教程""]","{""like"": 0.5923450943959001, ""collect"": 0.01592505172577116, ""comment"": 0.2815280249811801, ""share"": 0.24638678209963538, ""follow"": 0.43878088971704404}",103,12,low,researcher
user_0761,2023-01-04 00:00:00,"[""药物设计"", ""蛋白质结构预测""]",night,"[""新闻动态"", ""最新论文""]","{""like"": 0.7209699663444921, ""collect"": 0.35113283048625793, ""comment"": 0.28130095703419217, ""share"": 0.018703538522686705, ""follow"": 0.71855984778308}",15,39,low,researcher
user_0762,2023-02-20 00:00:00,"[""扩散模型"", ""蛋白质组学""]",night,"[""技术教程"", ""实验技巧""]","{""like"": 0.5611785467491592, ""collect"": 0.2542343862929954, ""comment"": 0.3198778231190928, ""share"": 0.5787647082005983, ""follow"": 0.9094663720168881}",12,87,medium,student
user_0763,2023-01-05 00:00:00,"[""虚拟筛选"", ""冷冻电镜"", ""生物信息学""]",night,"[""综述文章""]","{""like"": 0.8767732724433402, ""collect"": 0.5985017597700505, ""comment"": 0.6544353551650881, ""share"": 0.4700427951168978, ""follow"": 0.2805224763992836}",20,9,medium,researcher
user_0764,2023-02-15 00:00:00,"[""X射线晶体学""]",evening,"[""最新论文""]","{""like"": 0.6291522098768076, ""collect"": 0.4495545390380162, ""comment"": 0.27849642499246346, ""share"": 0.20326198382975738, ""follow"": 0.6191384314337162}",233,40,low,student
user_0765,2023-02-06 00:00:00,"[""罕见病研究"", ""分子动力学""]",afternoon,"[""经典方法"", ""技术教程""]","{""like"": 0.6007703234502454, ""collect"": 0.29495770801242005, ""comment"": 0.059468052420955465, ""share"": 0.11220200311108744, ""follow"": 0.36712666101461394}",511,14,low,student
